"NET_INCOME","OP_PROFIT_LOSS","TRANS_REV_PAX","PROP_FREIGHT","PROP_BAG","RES_CANCEL_FEES","MISC_OP_REV","TRANS_REVENUE","OP_REVENUES","FLYING_OPS","MAINTENANCE","PAX_SERVICE","AIRCFT_SERVICES","GENERAL_ADMIN","DEPREC_AMORT","TRANS_EXPENSES","OP_EXPENSES","INCOME_PRE_TAX","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","YEAR","QUARTER",
6249.27,6852.11,0.00,0.00,0.00,0.00,3.72,0.00,66003.49,25652.05,26411.78,44.18,1826.56,2918.55,2298.26,0.00,59151.38,6249.27,19874,"8C","Air Transport International","Air Transport International","06029","D",2020,1,
6390.96,4611.38,0.00,35509.67,0.00,0.00,1099.01,0.00,52165.72,16948.57,9011.65,,1424.45,14785.78,2312.95,2997.77,47554.34,8369.49,20151,"M6","Amerijet International","Amerijet International","16052","L",2020,2,
6445.20,706.87,0.00,3300.38,0.00,0.00,2075.68,202.51,15784.52,5311.92,4432.68,,,,688.97,1302.85,15077.65,6445.20,20108,"NC","Northern Air Cargo Inc.","Northern Air Cargo Inc.","06721","D",2020,3,
6542.00,22237.00,637215.00,9743.00,26125.00,11867.00,91625.00,18778.00,799077.00,267882.00,92999.00,86303.00,158498.00,18359.00,72365.00,18489.00,776840.00,-498.00,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","10260","L",2020,1,
6769.40,10345.46,0.00,21644.74,0.00,0.00,546.46,0.00,29772.60,15570.47,346.66,0.00,1160.00,404.44,205.72,0.00,19427.14,10360.19,20190,"9S","Southern Air Inc.","Southern Air Inc.","06841","D",2020,4,
6934.19,6632.80,139.55,7644.21,13.45,,16.62,286.68,22805.90,6350.74,4320.46,,,,752.80,155.59,16173.10,6934.19,20408,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","Tatonduk Outfitters Limited d/b/a Everts Air Alask","06860","D",2020,3,
7250.57,6983.34,14846.59,114.11,130.16,628.38,5.30,156.49,21038.90,2922.83,1470.24,416.42,714.75,3214.25,1620.31,2596.44,14055.56,7250.57,21492,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC","Eastern Airlines f/k/a Dynamic Airways, LLC","11019","I",2020,2,
7542.88,10203.21,0.00,21295.24,0.00,0.00,359.15,0.00,26038.18,12561.26,339.29,0.00,596.06,345.31,207.50,0.00,15834.97,10252.41,20190,"9S","Southern Air Inc.","Southern Air Inc.","06841","D",2020,2,
7602.43,6359.64,0.00,30000.64,0.00,0.00,576.30,0.00,52603.17,24418.14,6000.13,,2518.03,9509.76,1537.36,2157.29,46243.53,10761.54,20151,"M6","Amerijet International","Amerijet International","06052","D",2020,4,
7607.38,5649.74,0.00,28885.85,0.00,0.00,456.68,0.00,37983.62,14202.70,5192.44,,1856.44,7781.54,1357.05,1870.78,32333.88,9996.78,20151,"M6","Amerijet International","Amerijet International","06052","D",2020,3,
7682.84,1207.10,0.00,0.00,0.00,0.00,-706.43,0.00,12214.70,7702.70,1131.05,791.16,680.18,863.11,-161.40,0.00,11007.61,7682.84,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","National Air Cargo Group Inc d/ba National Airline","07029","D",2020,4,
7909.72,8004.23,0.00,0.00,0.00,0.00,1598.79,0.00,10746.09,1544.38,497.93,0.00,652.12,40.21,0.00,0.00,2741.86,7994.64,20169,"L2","Lynden Air Cargo Airlines","Lynden Air Cargo Airlines","11040","I",2020,4,
7935.85,4810.66,0.00,0.00,0.00,0.00,5108.96,0.00,27270.92,15400.03,3361.71,0.00,1192.39,1435.28,1070.85,0.00,22460.26,7935.85,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","National Air Cargo Group Inc d/ba National Airline","11049","I",2020,3,
8292.82,-9870.05,27298.12,0.00,0.00,0.00,0.00,20.51,27318.62,13919.02,9145.24,1947.82,807.16,5903.77,5443.69,21.98,37188.67,8279.69,20046,"ZW","Air Wisconsin Airlines Corp","Air Wisconsin Airlines Corp","06024","D",2020,3,
8582.35,2236.21,0.00,16354.36,0.00,0.00,140.96,0.00,18536.32,9628.07,2528.70,0.00,348.56,3465.33,329.46,0.00,16300.11,8582.35,20195,"WI","Sky Lease Cargo","Sky Lease Cargo","16884","I",2020,3,
8679.19,12808.65,675977.57,0.00,0.00,0.00,0.00,9865.47,717185.84,333114.03,194575.91,48640.26,44455.80,31495.30,51505.78,0.00,704377.19,10847.75,20304,"OO","SkyWest Airlines Inc.","SkyWest Airlines Inc.","06700","D",2020,1,
8819.66,8515.33,0.00,24498.20,0.00,0.00,1802.24,0.00,26700.44,10867.59,3917.88,0.00,51.65,3260.78,87.20,0.00,18185.10,8819.66,20195,"WI","Sky Lease Cargo","Sky Lease Cargo","16884","I",2020,4,
9127.98,14530.18,30357.19,0.00,4681.78,1808.89,507.93,6583.71,43939.50,18864.71,1566.04,1561.02,5378.55,644.77,116.09,0.00,29409.32,14659.04,20436,"F9","Frontier Airlines Inc.","Frontier Airlines Inc.","16461","L",2020,1,
9718.97,16360.86,300974.22,0.00,0.00,0.00,36.31,21.76,301032.29,111217.63,50861.05,13421.16,63011.45,41519.15,4621.05,0.04,284671.43,16021.36,20398,"MQ","Envoy Air","Envoy Air","06820","D",2020,4,
9935.65,-26269.57,70297.85,0.00,0.00,0.00,0.00,0.00,70297.85,35037.70,27832.89,5305.98,516.18,8226.48,19648.17,0.00,96567.41,9935.65,20378,"YV","Mesa Airlines Inc.","Mesa Airlines Inc.","06689","D",2020,2,
10102.62,12647.54,0.00,33910.11,0.00,0.00,675.53,0.00,34585.64,16308.07,695.18,0.00,660.76,639.10,409.28,0.00,21938.10,12801.36,20190,"9S","Southern Air Inc.","Southern Air Inc.","16841","I",2020,1,
10361.74,8827.47,0.00,37036.90,0.00,0.00,1101.94,0.00,65916.82,30145.09,7407.39,,3108.60,11740.15,1897.93,2663.25,57089.35,14261.78,20151,"M6","Amerijet International","Amerijet International","16052","L",2020,4,
10556.33,2797.10,0.00,3984.00,0.00,0.00,2621.86,361.99,18989.66,4499.78,5538.03,,,,497.73,2520.07,16192.56,10556.33,20108,"NC","Northern Air Cargo Inc.","Northern Air Cargo Inc.","06721","D",2020,2,
11141.00,30232.00,744195.00,58152.00,16292.00,18340.00,111126.00,4508.00,967216.00,376714.00,91013.00,104976.00,192789.00,22331.00,69375.00,4438.00,936984.00,2578.00,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","10261","A",2020,1,
12187.00,19796.00,104927.00,0.00,0.00,0.00,91.00,0.00,105018.00,18322.00,22394.00,7329.00,2892.00,17436.00,16851.00,0.00,85222.00,15328.00,19687,"QX","Horizon Air","Horizon Air","06580","D",2020,4,
12603.48,15252.08,0.00,23468.65,0.00,0.00,1307.48,0.00,54310.56,15371.08,19243.68,0.00,545.13,2398.97,3229.77,-1777.04,39058.48,17190.93,20453,"ABX","ABX Air Inc","ABX Air Inc","80006","D",2020,4,
12702.30,9706.37,0.00,44206.19,0.00,0.00,1089.36,0.00,59189.35,21735.45,7946.38,,2841.05,11908.67,2076.79,2863.00,49482.98,16358.98,20151,"M6","Amerijet International","Amerijet International","16052","L",2020,3,
13094.69,15772.46,0.00,0.00,0.00,0.00,0.00,17.20,133569.18,64321.08,11114.48,11563.59,11421.62,6271.73,13074.69,11.89,117796.72,13094.69,20377,"X9","Omni Air International LLC","Omni Air International LLC","16736","I",2020,1,
14310.21,18605.27,0.00,208047.90,0.00,0.00,881.37,0.00,208929.27,107982.67,41310.18,0.00,21306.52,7752.37,11652.32,0.00,190324.00,18804.49,19917,"5X","United Parcel Service","United Parcel Service","16911","A",2020,1,
16821.99,24184.22,0.00,131713.97,0.00,0.00,11896.99,0.00,457415.27,164143.99,127764.22,6541.18,50215.15,44854.13,32665.08,268.70,433231.05,34419.33,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","16087","I",2020,2,
16901.65,16955.61,0.00,0.00,0.00,0.00,0.00,0.00,39048.61,14947.50,3612.47,0.00,1252.19,1060.00,1220.72,0.00,22093.01,16901.65,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","National Air Cargo Group Inc d/ba National Airline","11049","I",2020,2,
16989.78,21817.61,0.00,38645.49,0.00,0.00,651.77,0.00,47252.73,19494.26,615.66,0.00,1081.71,626.64,376.53,0.00,25435.12,21906.89,20190,"9S","Southern Air Inc.","Southern Air Inc.","16841","I",2020,2,
17083.59,35104.34,340488.45,0.00,0.00,0.00,4919.31,0.00,345407.76,94945.16,106501.41,28870.03,4418.51,22791.52,52776.79,0.00,310303.42,22963.44,20452,"YX","Republic Airline","Republic Airline","06003","D",2020,1,
17296.17,-80572.10,130274.24,0.00,17308.07,12941.01,830.23,32867.57,194221.11,149239.40,23086.22,24454.62,26507.10,29244.13,6537.27,0.00,274793.21,5469.82,20436,"F9","Frontier Airlines Inc.","Frontier Airlines Inc.","06460","D",2020,2,
18934.99,26473.90,0.00,174884.95,0.00,0.00,878.05,0.00,175763.00,76948.08,34551.09,0.00,20110.20,6633.32,10656.56,0.00,149289.09,24527.19,19917,"5X","United Parcel Service","United Parcel Service","16911","A",2020,2,
19166.78,25910.97,0.00,40820.40,0.00,0.00,1030.59,0.00,56148.95,22964.56,653.79,0.00,2187.67,762.75,387.98,0.00,30237.98,25938.75,20190,"9S","Southern Air Inc.","Southern Air Inc.","16841","I",2020,4,
19593.39,24858.17,0.00,44222.23,0.00,0.00,951.22,0.00,56548.20,24197.04,699.31,0.00,1908.47,799.13,415.00,0.00,31690.03,24810.31,20190,"9S","Southern Air Inc.","Southern Air Inc.","16841","I",2020,3,
19799.29,26445.10,0.00,82052.27,0.00,0.00,0.00,0.00,82052.27,25077.83,16589.50,0.00,8247.27,2720.35,2812.34,0.00,55607.17,25646.74,19917,"5X","United Parcel Service","United Parcel Service","16912","L",2020,2,
19904.00,-136930.00,,696754.00,,,1496.00,731103.00,1441701.00,265391.00,131618.00,,187402.00,171236.00,70952.00,718219.00,1578631.00,-108493.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","16197","P",2020,4,
20445.60,27418.95,0.00,74351.88,0.00,0.00,6847.75,0.00,204582.35,70520.41,44226.92,5991.58,27210.89,15140.05,10723.55,111.77,177163.39,21447.97,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","06087","D",2020,1,
21121.76,27672.83,0.00,93968.67,0.00,0.00,0.00,0.00,93968.67,33608.14,17637.00,0.00,8817.13,3208.11,2893.06,0.00,66295.84,27755.27,19917,"5X","United Parcel Service","United Parcel Service","16912","L",2020,1,
22857.63,33541.64,0.00,0.00,0.00,0.00,1362.15,0.00,82699.63,25240.31,3753.62,0.00,7764.43,9188.49,3211.15,0.00,49158.00,29537.86,21629,"KD","Western Global","Western Global","11042","I",2020,3,
23256.93,-154621.13,411793.34,0.00,0.00,0.00,0.00,5289.68,449046.21,273425.98,176843.48,32829.15,25865.29,35045.84,59372.54,0.00,603667.34,32302.88,20304,"OO","SkyWest Airlines Inc.","SkyWest Airlines Inc.","06700","D",2020,3,
23448.40,31025.37,0.00,88545.51,0.00,0.00,0.00,0.00,88545.51,27127.41,16232.77,0.00,8363.07,2965.41,2695.14,0.00,57520.15,30373.58,19917,"5X","United Parcel Service","United Parcel Service","16912","L",2020,3,
24718.50,32825.40,0.00,85885.83,0.00,0.00,0.00,0.00,85885.83,26319.49,13198.83,0.00,8419.73,2537.93,2493.90,0.00,53060.43,32018.79,19917,"5X","United Parcel Service","United Parcel Service","16912","L",2020,4,
26870.68,40014.72,0.00,70970.29,0.00,0.00,9379.08,0.00,236726.70,79356.17,47582.13,5483.02,29581.79,17909.20,12701.77,161.45,196711.98,35127.84,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","06087","D",2020,3,
28267.47,24984.26,138273.71,0.00,0.00,0.00,0.00,0.00,138273.71,35977.06,49300.83,6103.13,830.43,2283.92,18794.07,0.00,113289.44,28267.47,20378,"YV","Mesa Airlines Inc.","Mesa Airlines Inc.","06689","D",2020,4,
29379.37,32852.59,,105921.80,,,,27576.43,258829.32,98722.91,50299.50,,16827.61,3948.79,14243.15,34379.57,225976.74,29419.86,20370,"KAQ","Kalitta Air LLC","Kalitta Air LLC","16683","I",2020,1,
29459.11,49326.59,0.00,0.00,0.00,0.00,1608.51,0.00,110893.05,37295.15,5924.28,0.00,7849.17,6419.59,4078.27,0.00,61566.46,38390.42,21629,"KD","Western Global","Western Global","11042","I",2020,4,
29619.89,40011.08,0.00,195694.91,0.00,0.00,7458.65,0.00,203153.57,92036.35,33673.35,0.00,21085.57,7476.60,8526.85,0.00,163142.49,38367.73,19917,"5X","United Parcel Service","United Parcel Service","16911","A",2020,3,
29778.84,38659.28,299862.94,0.00,57336.92,16311.73,58.14,4116.19,386604.76,158833.30,34689.47,23686.02,42751.16,27712.06,41923.68,0.00,347945.48,29778.84,20368,"G4","Allegiant Air","Allegiant Air","06035","D",2020,1,
31679.21,15548.53,,41483.68,,,,,84971.73,25484.97,20129.08,,9634.48,1151.21,6852.24,3968.34,69423.20,32976.23,20370,"KAQ","Kalitta Air LLC","Kalitta Air LLC","06683","D",2020,4,
34667.28,32149.78,0.00,20361.62,0.00,0.00,3997.37,0.00,58465.67,17310.47,3907.01,0.00,895.16,3933.97,269.27,0.00,26315.88,34667.28,20195,"WI","Sky Lease Cargo","Sky Lease Cargo","16884","I",2020,2,
35389.00,14137.00,80599.00,0.00,0.00,0.00,12.00,0.00,80611.00,16969.00,11902.00,5023.00,2425.00,13157.00,16998.00,0.00,66474.00,45075.00,19687,"QX","Horizon Air","Horizon Air","06580","D",2020,2,
35459.28,39541.20,0.00,73027.66,0.00,0.00,6596.18,0.00,253609.92,73946.08,66922.54,3626.70,27841.35,24868.98,12955.75,148.98,214068.72,45215.97,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","06087","D",2020,2,
35727.49,48250.27,0.00,189800.33,0.00,0.00,9323.24,0.00,199123.57,89532.39,25962.31,0.00,20575.31,6201.95,8380.10,0.00,150873.30,46279.13,19917,"5X","United Parcel Service","United Parcel Service","16911","A",2020,4,
40485.82,31310.54,74753.81,0.00,0.00,0.00,0.00,23.58,74777.39,14572.65,16147.21,3569.71,1011.86,2673.23,5468.85,23.34,43466.85,39250.66,20046,"ZW","Air Wisconsin Airlines Corp","Air Wisconsin Airlines Corp","06024","D",2020,4,
41223.00,15293.00,95511.00,0.00,0.00,0.00,-1.00,0.00,95509.00,18604.00,12821.00,7107.00,3436.00,21321.00,16928.00,0.00,80216.00,52506.00,19687,"QX","Horizon Air","Horizon Air","06580","D",2020,3,
47755.23,39785.89,0.00,0.00,0.00,0.00,-1593.57,0.00,75745.96,26822.77,3639.36,0.00,2103.76,2050.52,1341.85,0.00,35960.06,47755.23,20405,"N8","National Air Cargo Group Inc d/ba National Airlines","National Air Cargo Group Inc d/ba National Airline","11049","I",2020,4,
48681.13,64193.73,0.00,158532.66,0.00,0.00,11142.01,0.00,513553.21,203013.19,100633.58,11005.59,60104.32,33430.29,34545.70,136.77,449359.47,60540.26,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","16087","I",2020,4,
50054.25,26463.66,103481.85,0.00,0.00,0.00,0.00,0.00,103481.85,34500.45,44826.42,4975.15,400.27,-27322.24,19638.14,0.00,77018.19,56685.09,20378,"YV","Mesa Airlines Inc.","Mesa Airlines Inc.","06689","D",2020,3,
53907.06,25129.77,0.00,0.00,0.00,0.00,0.00,0.00,156846.64,64844.26,14438.99,15396.76,14286.47,8070.30,14662.61,0.83,131716.87,53907.06,20377,"X9","Omni Air International LLC","Omni Air International LLC","16736","I",2020,3,
54924.00,29465.73,0.00,0.00,0.00,0.00,0.00,0.00,156557.98,67382.25,14705.68,11736.81,11242.37,7655.21,14360.90,0.00,127092.24,54924.00,20377,"X9","Omni Air International LLC","Omni Air International LLC","16736","I",2020,2,
59856.72,68570.18,0.00,89048.10,0.00,0.00,6258.49,0.00,288463.81,88721.09,54648.30,6181.86,33760.71,18777.86,14081.52,76.82,219893.63,66518.02,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","06087","D",2020,4,
63268.89,-35626.70,41234.15,0.00,0.00,0.00,0.00,0.00,41234.15,31300.25,15474.67,6185.98,2891.30,20457.91,550.76,0.00,76860.85,63268.89,20366,"EV","ExpressJet Airlines LLC d/b/a aha!","ExpressJet Airlines LLC","06085","D",2020,2,
71193.81,62864.46,0.00,0.00,0.00,0.00,1403.64,0.00,136183.45,41953.05,8885.64,0.00,10630.90,9121.79,2727.61,0.00,73318.99,71193.81,21629,"KD","Western Global","Western Global","11042","I",2020,2,
72266.55,-30521.13,198341.60,0.00,0.00,0.00,-1575.73,0.00,196765.87,71776.13,67631.23,21602.17,2260.37,10337.01,53680.09,0.00,227287.00,85074.03,20452,"YX","Republic Airline","Republic Airline","06003","D",2020,3,
74164.17,-47850.79,165094.19,0.00,0.00,0.00,1520.81,0.00,166615.00,75162.65,43623.28,20793.58,2399.28,18889.98,53597.03,0.00,214465.80,71343.81,20452,"YX","Republic Airline","Republic Airline","06003","D",2020,2,
80267.11,81913.19,,112074.02,,,,25340.31,350246.42,110114.58,70595.07,,27077.61,4234.65,14510.67,33754.36,268333.24,80372.52,20370,"KAQ","Kalitta Air LLC","Kalitta Air LLC","16683","I",2020,3,
81782.62,109111.14,0.00,359437.05,0.00,0.00,0.00,0.00,359437.05,132772.51,54509.64,0.00,32800.01,10819.04,18788.86,0.00,250325.91,105936.03,19917,"5X","United Parcel Service","United Parcel Service","16913","P",2020,2,
94821.87,125423.20,0.00,397654.47,0.00,0.00,202.88,0.00,397857.35,151911.72,55182.33,0.00,33321.17,11815.15,19660.54,0.00,272434.16,122826.25,19917,"5X","United Parcel Service","United Parcel Service","16913","P",2020,3,
95629.04,125422.15,0.00,359118.75,0.00,0.00,0.17,0.00,359118.92,143231.15,44999.92,0.00,25689.15,9346.99,10043.81,0.00,233696.77,125662.34,19917,"5X","United Parcel Service","United Parcel Service","16913","P",2020,1,
97968.22,129853.04,0.00,372534.16,0.00,0.00,276.71,0.00,372810.87,142352.99,44270.61,0.00,30805.52,9285.61,15911.85,0.00,242957.83,126901.84,19917,"5X","United Parcel Service","United Parcel Service","16913","P",2020,4,
137108.00,-1939.00,,647448.00,,,919.00,669217.00,1329199.00,262669.00,126861.00,,195032.00,145301.00,70781.00,498572.00,1331138.00,-34441.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","16197","P",2020,3,
154805.20,156092.19,,133795.86,,,,22078.62,418478.26,107428.75,66782.92,,29251.70,5341.77,14203.98,31833.57,262386.07,154834.92,20370,"KAQ","Kalitta Air LLC","Kalitta Air LLC","16683","I",2020,2,
159180.93,101990.33,,120653.90,,,,27053.41,388864.09,113133.84,71545.61,,34158.60,4081.56,13772.03,42371.84,286873.76,163779.44,20370,"KAQ","Kalitta Air LLC","Kalitta Air LLC","16683","I",2020,4,
262685.00,-597883.00,,444323.00,,,2285.00,1595273.00,2050499.00,186248.00,166462.00,,310972.00,161055.00,52550.00,1731737.00,2648382.00,-400044.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","16196","A",2020,3,
688988.00,1395899.00,,2785917.00,,,34770.00,3226010.00,6054295.00,623200.00,509488.00,,383156.00,380331.00,208089.00,2544530.00,4658396.00,1400008.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","06200","D",2020,3,
908014.00,1130748.00,,2566955.00,,,21065.00,2792532.00,5382141.00,684824.00,413672.00,,358132.00,362995.00,209928.00,2211333.00,4251393.00,1154632.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","06200","D",2020,1,
926627.00,1363349.00,,2502021.00,,,29931.00,2954288.00,5520332.00,580284.00,397490.00,,355876.00,377811.00,205936.00,2230089.00,4156983.00,1405624.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","06200","D",2020,2,
1188167.00,1624892.00,,2986833.00,,,36739.00,3719621.00,6749285.00,695524.00,476861.00,,438239.00,453098.00,214719.00,2831845.00,5124393.00,1621904.00,20107,"FX","Federal Express Corporation","Federal Express Corporation","06200","D",2020,4,
