"YEAR","QUARTER","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER_NAME","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610",
2019,1,1,20225,"KS","Peninsula Airways Inc.","06975","D","Peninsula Airways Inc.","K",9667.00,6286158.00,0.00,6286158.00,638374.00,2581.00,628616.00,1082825.00,10344442.00,10344442.00,0.00,239404.00,0.00,421.00,708.00,
2019,1,1,20443,"2O","Island Air Service","06981","D","Island Air Service","K",757.00,29362.00,0.00,29362.00,4302.00,938.00,2936.00,12343.00,113000.00,113000.00,0.00,20261.00,0.00,557.00,217.00,
2019,1,1,20346,"V8","Iliamna Air Taxi","06983","D","Iliamna Air Taxi","K",539.00,98958.00,0.00,98958.00,13147.00,2968.00,9896.00,28798.00,178104.00,178104.00,0.00,20633.00,0.00,220.00,107.00,
2019,1,1,20378,"YV","Mesa Airlines Inc.","06689","D","Mesa Airlines Inc.","K",1042150.00,620939924.00,0.00,620939924.00,62100290.00,4711.00,62093992.00,98965494.00,795211514.00,795211514.00,0.00,10431878.00,10581456.00,17935.00,25866.00,
2019,1,1,20336,"H6","Hageland Aviation Service","06984","D","Hageland Aviation Service","K",11621.00,1236858.00,0.00,1236858.00,264992.00,16729.00,123686.00,775787.00,3564133.00,3564133.00,0.00,467835.00,0.00,5494.00,3155.00,
2019,1,1,20455,"GV","Grant Aviation","06985","D","Grant Aviation","K",7110.00,561819.00,0.00,561819.00,81278.00,3341.00,56182.00,182680.00,1514307.00,1514307.00,0.00,183480.00,0.00,2815.00,1390.00,
2019,1,1,20330,"7S","Ryan Air f/k/a Arctic Transportation","06995","D","Ryan Air f/k/a Arctic Transportation","K",34.00,2009.00,0.00,2009.00,80464.00,32625.00,201.00,238032.00,156920.00,156920.00,0.00,100096.00,0.00,1202.00,672.00,
2019,1,1,20280,"SEB","Seaborne Virgin Islands, Inc.","06819","D","Seaborne Virgin Islands, Inc.","K",14613.00,1944041.00,0.00,1944041.00,194404.00,0.00,194404.00,928260.00,3445149.00,3445149.00,0.00,128068.00,132938.00,1208.00,656.00,
2019,1,1,20398,"MQ","Envoy Air","06820","D","Envoy Air","K",971123.00,467142198.00,0.00,467142198.00,46726561.00,12325.00,46714220.00,80899815.00,647199419.00,647199419.00,0.00,11003960.00,11764849.00,24748.00,29715.00,
2019,1,1,20401,"3M","Silver Airways","06888","D","Silver Airways","K",42736.00,9587950.00,0.00,9587950.00,958795.00,0.00,958795.00,1419887.00,14333915.00,14333915.00,0.00,447561.00,450485.00,1950.00,2015.00,
2019,1,1,20237,"AX","Trans States Airlines","06904","D","Trans States Airlines","K",221437.00,105058364.00,0.00,105058364.00,10505836.00,0.00,10505836.00,14919411.00,134191500.00,134191500.00,0.00,2683830.00,2883137.00,5747.00,7044.00,
2019,1,1,20424,"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines","06942","D","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/","K",53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,
2019,1,1,20337,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes","06997","D","Kalinin Aviation LLC d/b/a Alaska Seaplanes","K",2350.00,174925.00,0.00,174925.00,24811.00,4396.00,17493.00,59970.00,428086.00,428086.00,0.00,50208.00,0.00,749.00,347.00,
2019,1,1,20445,"C5","Commutair Aka Champlain Enterprises, Inc.","06944","D","Commutair Aka Champlain Enterprises, Inc.","K",153994.00,64991119.00,0.00,64991119.00,6499112.00,0.00,6499112.00,10967165.00,85848650.00,85848650.00,0.00,1716973.00,1855791.00,4050.00,4913.00,
2019,1,1,20383,"K3","Venture Travel LLC d/b/a Taquan Air Service","06968","D","Venture Travel LLC d/b/a Taquan Air Service","K",207.00,7680.00,0.00,7680.00,2939.00,967.00,768.00,10986.00,71750.00,71750.00,0.00,11151.00,0.00,295.00,130.00,
2019,1,1,20319,"2E","Smokey Bay Air Inc.","06971","D","Smokey Bay Air Inc.","K",985.00,22014.00,0.00,22014.00,2900.00,645.00,2201.00,7465.00,57425.00,57425.00,0.00,11485.00,0.00,666.00,148.00,
2019,1,1,20453,"ABX","ABX Air Inc","11009","A","ABX Air Inc","K",0.00,0.00,0.00,0.00,15446709.00,15446709.00,0.00,31708959.00,0.00,0.00,0.00,434015.00,434015.00,395.00,940.00,
2019,1,1,20327,"7H","Northern Pacific Airways, Inc. Dba  Ravn Alaska","06989","D","Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska","K",24756.00,4283168.00,0.00,4283168.00,547206.00,97957.00,428317.00,943266.00,7928122.00,7928122.00,0.00,243738.00,0.00,1340.00,1066.00,
2019,1,1,20331,"8E","Bering Air Inc.","06992","D","Bering Air Inc.","K",6621.00,719853.00,0.00,719853.00,112929.00,6891.00,71985.00,330490.00,1716300.00,1716300.00,0.00,190700.00,0.00,2383.00,1090.00,
2019,1,1,20342,"Q5","40-Mile Air","06999","D","40-Mile Air","K",36.00,2730.00,0.00,2730.00,396.00,111.00,273.00,1822.00,13248.00,13248.00,0.00,3312.00,0.00,44.00,33.00,
2019,1,1,20363,"9E","Endeavor Air Inc.","07024","D","Endeavor Air Inc.","K",990455.00,481999825.00,0.00,481999825.00,48200070.00,88.00,48199983.00,98792487.00,708857191.00,708857191.00,0.00,9944869.00,10081151.00,21043.00,26238.00,
2019,1,1,20500,"G7","GoJet Airlines LLC d/b/a United Express","07041","D","GoJet Airlines LLC d/b/a United Express","K",360860.00,205663366.00,0.00,205663366.00,20566337.00,0.00,20566337.00,38058363.00,278566784.00,278566784.00,0.00,3931817.00,4169878.00,7106.00,9756.00,
2019,1,1,19805,"AA","American Airlines Inc.","10049","A","American Airlines Inc.","K",398990.00,1687213101.00,0.00,1687213101.00,250345456.00,77803830.00,168721310.00,462939842.00,2279534202.00,2279534202.00,0.00,8802471.00,8852749.00,2113.00,17174.00,
2019,1,1,19805,"AA","American Airlines Inc.","10050","L","American Airlines Inc.","K",1658475.00,2787629333.00,0.00,2787629333.00,324503803.00,43364900.00,278762933.00,536728454.00,3372628185.00,3372628185.00,0.00,17778751.00,17822996.00,12207.00,37720.00,
2019,1,1,20452,"YX","Republic Airline","11029","L","Republic Airline","K",92798.00,51101692.00,0.00,51101692.00,5110169.00,0.00,5110169.00,9102384.00,63548318.00,63548318.00,0.00,838332.00,845258.00,1528.00,2176.00,
2019,1,1,20107,"FX","Federal Express Corporation","16195","L","Federal Express Corporation","K",0.00,0.00,0.00,0.00,17777447.00,17777447.00,0.00,34834909.00,0.00,0.00,0.00,877340.00,877340.00,1482.00,2554.00,
2019,1,1,20107,"FX","Federal Express Corporation","16196","A","Federal Express Corporation","K",0.00,0.00,0.00,0.00,172734148.00,172658646.00,0.00,318498136.00,0.00,0.00,0.00,3474934.00,3474934.00,2710.00,7700.00,
2019,1,1,20107,"FX","Federal Express Corporation","16197","P","Federal Express Corporation","K",0.00,0.00,0.00,0.00,269015742.00,268795800.00,0.00,458538531.00,0.00,0.00,0.00,4478835.00,4478835.00,1932.00,9300.00,
2019,1,1,20436,"F9","Frontier Airlines Inc.","16461","L","Frontier Airlines Inc.","K",77801.00,177825601.00,0.00,177825601.00,17782560.00,0.00,17782560.00,23436197.00,234361974.00,234361974.00,0.00,1144588.00,1144588.00,778.00,2546.00,
2019,1,1,20409,"B6","JetBlue Airways","16673","L","JetBlue Airways","K",719805.00,1002746665.00,0.00,1002746665.00,100274667.00,0.00,100274667.00,151252160.00,1264362240.00,1264362240.00,0.00,7826825.00,8065653.00,6354.00,17345.00,
2019,1,1,20195,"WI","Sky Lease Cargo","16884","I","Sky Lease Cargo","K",0.00,0.00,0.00,0.00,31046474.00,31046474.00,0.00,45312554.00,0.00,0.00,0.00,358451.00,358451.00,152.00,713.00,
2019,1,1,20453,"ABX","ABX Air Inc","80006","D","ABX Air Inc","K",0.00,0.00,0.00,0.00,22160914.00,22160914.00,0.00,49082069.00,0.00,0.00,0.00,801320.00,801320.00,716.00,1768.00,
2019,1,1,20398,"MQ","Envoy Air","16820","L","Envoy Air","K",48490.00,33280721.00,0.00,33280721.00,3328271.00,199.00,3328072.00,6087229.00,48090812.00,48090812.00,0.00,747599.00,747599.00,1113.00,1819.00,
2019,1,1,19917,"5X","United Parcel Service","06910","D","United Parcel Service","K",0.00,0.00,0.00,0.00,334831722.00,319012395.00,0.00,558843649.00,0.00,0.00,0.00,10403204.00,10403204.00,10534.00,22586.00,
2019,1,1,19917,"5X","United Parcel Service","16911","A","United Parcel Service","K",0.00,0.00,0.00,0.00,134479234.00,134319000.00,0.00,179526486.00,0.00,0.00,0.00,2389825.00,2389825.00,1418.00,4985.00,
2019,1,1,20253,"9K","Cape Air","07021","D","Cape Air","K",29703.00,3326467.00,0.00,3326467.00,333482.00,0.00,332647.00,697850.00,6923259.00,6923259.00,0.00,773467.00,1544423.00,6860.00,4771.00,
2019,1,1,20426,"VI","Vieques Air Link Inc.","07023","D","Vieques Air Link Inc.","K",7851.00,244598.00,0.00,244598.00,24460.00,0.00,24460.00,46759.00,467586.00,467586.00,0.00,51954.00,54557.00,1596.00,160.00,
2019,1,1,19917,"5X","United Parcel Service","16913","P","United Parcel Service","K",0.00,0.00,0.00,0.00,173276977.00,173083095.00,0.00,266780822.00,0.00,0.00,0.00,2878833.00,2878833.00,1130.00,5899.00,
2019,1,1,20397,"OH","PSA Airlines Inc.","07028","D","PSA Airlines Inc.","K",1086289.00,421129389.00,0.00,421129389.00,42133538.00,19124.00,42112939.00,80139040.00,587817998.00,587817998.00,0.00,8860196.00,9183451.00,22797.00,25266.00,
2019,1,1,19805,"AA","American Airlines Inc.","10052","P","American Airlines Inc.","K",192925.00,1294215768.00,0.00,1294215768.00,176079157.00,41245331.00,129421577.00,300435822.00,1528084492.00,1528084492.00,0.00,5464628.00,5477329.00,820.00,10106.00,
2019,1,1,21167,"CP (2)","Compass Airlines","11015","L","Compass Airlines","K",4645.00,5589275.00,0.00,5589275.00,558928.00,0.00,558928.00,833979.00,6374576.00,6374576.00,0.00,83876.00,83876.00,70.00,184.00,
2019,1,1,20378,"YV","Mesa Airlines Inc.","11022","L","Mesa Airlines Inc.","K",132093.00,93201469.00,0.00,93201469.00,9320147.00,0.00,9320147.00,14774757.00,120806016.00,120806016.00,0.00,1589853.00,1596350.00,2310.00,3860.00,
2019,1,1,20304,"OO","SkyWest Airlines Inc.","11025","L","SkyWest Airlines Inc.","K",15017.00,16940938.00,0.00,16940938.00,1694094.00,0.00,1694094.00,2451502.00,24074976.00,24074976.00,0.00,318344.00,346289.00,276.00,743.00,
2019,1,1,20363,"9E","Endeavor Air Inc.","11027","L","Endeavor Air Inc.","K",10722.00,7875511.00,0.00,7875511.00,787551.00,0.00,787551.00,1466705.00,10455088.00,10455088.00,0.00,140744.00,141252.00,192.00,337.00,
2019,1,1,20397,"OH","PSA Airlines Inc.","11030","L","PSA Airlines Inc.","K",1410.00,911012.00,0.00,911012.00,91101.00,0.00,91101.00,150464.00,1098260.00,1098260.00,0.00,15512.00,15512.00,24.00,42.00,
2019,1,1,20366,"EV","ExpressJet Airlines LLC d/b/a aha!","16085","L","ExpressJet Airlines Inc.","K",21017.00,15409070.00,0.00,15409070.00,1540907.00,0.00,1540907.00,1812065.00,18120650.00,18120650.00,0.00,362413.00,364598.00,498.00,885.00,
2019,1,1,20416,"NK","Spirit Air Lines","16831","L","Spirit Air Lines","K",263940.00,313640937.00,0.00,313640937.00,31364094.00,0.00,31364094.00,39400621.00,394006208.00,394006208.00,0.00,2257569.00,2257569.00,1871.00,4949.00,
2019,1,1,19650,"AAT","Air Sunshine Inc.","30005","D","Air Sunshine Inc.","K",1566.00,195591.00,0.00,195591.00,19559.00,0.00,19559.00,49786.00,448074.00,448074.00,0.00,49786.00,49786.00,434.00,326.00,
2019,1,1,20151,"M6","Amerijet International","06052","D","Amerijet International","K",0.00,0.00,0.00,0.00,4415389.00,4415389.00,0.00,11792790.00,0.00,0.00,0.00,145590.00,145590.00,131.00,316.00,
2019,1,1,20257,"CH","Bemidji Airlines","06954","D","Bemidji Airlines","K",0.00,0.00,0.00,0.00,2353.00,2353.00,0.00,9254.00,1194.00,1194.00,0.00,6169.00,6169.00,33.00,30.00,
2019,1,1,20151,"M6","Amerijet International","16052","L","Amerijet International","K",0.00,0.00,0.00,0.00,13269139.00,13228547.00,0.00,32082237.00,0.00,0.00,0.00,396077.00,396077.00,449.00,872.00,
2019,1,1,19917,"5X","United Parcel Service","16912","L","United Parcel Service","K",0.00,0.00,0.00,0.00,27536340.00,27442115.00,0.00,40723430.00,0.00,0.00,0.00,904661.00,904661.00,764.00,1891.00,
2019,1,1,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","K",3011.00,596672.00,0.00,596672.00,59667.00,0.00,59667.00,191729.00,889176.00,889176.00,0.00,111147.00,111147.00,569.00,465.00,
2019,1,1,21111,"3F","Pacific Airways, Inc.","01129","D","Pacific Airways, Inc.","K",148.00,3552.00,0.00,3552.00,728.00,84.00,355.00,2296.00,23610.00,23610.00,0.00,3827.00,0.00,139.00,45.00,
2019,1,1,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","K",113.00,4721.00,0.00,4721.00,889.00,151.00,472.00,2570.00,18047.00,18047.00,0.00,2561.00,0.00,63.00,21.00,
2019,1,1,21477,"1AQ","Via Airlines d/b/a Sterling Airways","01158","D","Via Airlines d/b/a Charter Air Transport","K",1465.00,719977.00,0.00,719977.00,71998.00,0.00,71998.00,211176.00,2729470.00,2729470.00,0.00,55159.00,64052.00,120.00,149.00,
2019,1,1,21167,"CP (2)","Compass Airlines","01131","D","Compass Airlines","K",502870.00,264499915.00,0.00,264499915.00,26449995.00,3.00,26449992.00,46626336.00,356357013.00,356357013.00,0.00,4689363.00,4740028.00,8947.00,11918.00,
2019,1,1,21242,"MW","Mokulele Flight Services, Inc.","01143","D","Mokulele Flight Services, Inc.","K",20941.00,1580470.00,0.00,1580470.00,158047.00,0.00,158047.00,569661.00,3797738.00,3797738.00,0.00,271267.00,265011.00,3661.00,2383.00,
2019,1,1,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","K",5325.00,1253863.00,0.00,1253863.00,125386.00,0.00,125386.00,229635.00,2018768.00,2018768.00,0.00,252346.00,280626.00,1128.00,1498.00,
2019,1,1,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","K",2324.00,104580.00,0.00,104580.00,10458.00,0.00,10458.00,17861.00,131220.00,131220.00,0.00,14580.00,14580.00,324.00,97.00,
2019,1,1,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Sun Air Express LLC dba Sun Air International","K",6307.00,1079790.00,0.00,1079790.00,107979.00,0.00,107979.00,657288.00,2811590.00,2811590.00,0.00,345941.00,400326.00,2337.00,2234.00,
2019,1,1,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","K",10.00,1630.00,0.00,1630.00,176.00,13.00,163.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2019,1,1,21599,"4B","Boutique Air","01177","D","Boutique Air","K",12324.00,2847364.00,0.00,2847364.00,284736.00,0.00,284736.00,507760.00,4986200.00,4986200.00,0.00,623275.00,700000.00,2875.00,2803.00,
2019,1,1,21636,"22Q","Gem Air LLC","01190","D","Gem Air LLC","K",27.00,4266.00,0.00,4266.00,428.00,2.00,427.00,4556.00,29704.00,29704.00,0.00,4424.00,4424.00,28.00,29.00,
2019,1,1,21712,"2HQ","Elite Airways LLC","01200","D","Elite Airways LLC","K",1405.00,1636386.00,0.00,1636386.00,163639.00,0.00,163639.00,426750.00,3232480.00,3232480.00,0.00,48176.00,48176.00,55.00,109.00,
2019,1,1,21964,"3DQ","Rectrix Aviation, Inc.","01233","D","Rectrix Aviation, Inc.","K",1543.00,48175.00,0.00,48175.00,4818.00,0.00,4818.00,31004.00,106038.00,106038.00,0.00,11782.00,15400.00,358.00,428.00,
2019,1,1,20046,"ZW","Air Wisconsin Airlines Corp","06024","D","Air Wisconsin Airlines Corp","K",280720.00,101786025.00,0.00,101786025.00,10178603.00,0.00,10178603.00,19304606.00,138444950.00,138444950.00,0.00,2768899.00,3154802.00,7641.00,7875.00,
2019,1,1,20366,"EV","ExpressJet Airlines LLC d/b/a aha!","06085","D","ExpressJet Airlines Inc.","K",500357.00,233889488.00,0.00,233889488.00,23388949.00,0.00,23388949.00,31893709.00,305678005.00,305678005.00,0.00,6088598.00,6511526.00,13310.00,16551.00,
2019,1,1,20304,"OO","SkyWest Airlines Inc.","06700","D","SkyWest Airlines Inc.","K",2927782.00,1605930624.00,0.00,1605930624.00,160593062.00,0.00,160593062.00,249172304.00,2195167440.00,2195167440.00,0.00,33096392.00,34472542.00,65001.00,85960.00,
2019,1,1,20416,"NK","Spirit Air Lines","06830","D","Spirit Air Lines","K",2114885.00,2233286522.00,0.00,2233286522.00,223328652.00,0.00,223328652.00,283076565.00,2830765651.00,2830765651.00,0.00,15333981.00,15333981.00,15079.00,34553.00,
2019,1,1,20427,"PT","Piedmont Airlines","06918","D","Piedmont Airlines","K",329595.00,89144927.00,0.00,89144927.00,8921115.00,6219.00,8914493.00,15973228.00,125035050.00,125035050.00,0.00,2500701.00,2606473.00,9196.00,8009.00,
2019,1,1,20273,"NEW","New England Airlines Inc.","06924","D","New England Airlines Inc.","K",1513.00,25721.00,0.00,25721.00,2597.00,25.00,2572.00,5511.00,55114.00,55114.00,0.00,6902.00,6902.00,406.00,76.00,
2019,1,1,20267,"GCH","Grand Canyon Helicopters","06933","D","Grand Canyon Helicopters","K",0.00,0.00,0.00,0.00,1.00,0.00,0.00,2196.00,16284.00,16284.00,0.00,2714.00,128030.00,46.00,0.00,
2019,1,1,20261,"ELL","Ellis Air Taxi Inc.","06940","D","Ellis Air Taxi Inc.","K",8.00,806.00,0.00,806.00,179.00,31.00,81.00,2570.00,11016.00,11016.00,0.00,3672.00,3672.00,36.00,38.00,
2019,1,2,19393,"WN","Southwest Airlines Co.","06725","D","Southwest Airlines Co.","K",11053351.00,8798933782.00,0.00,8798933782.00,889453802.00,9560424.00,879893378.00,1331818385.00,10890133258.00,10890133258.00,0.00,70084630.00,73124635.00,95143.00,165435.00,
2019,1,2,20422,"SY","Sun Country Airlines d/b/a MN Airlines","06795","D","Sun Country Airlines d/b/a MN Airlines","K",219634.00,281124832.00,0.00,281124832.00,28494758.00,34843.00,28112483.00,41220369.00,331038970.00,331038970.00,0.00,1838140.00,1831679.00,1460.00,4057.00,
2019,1,2,20333,"8V","Wright Air Service","06965","D","Wright Air Service","K",4136.00,849111.00,0.00,849111.00,118028.00,17443.00,84911.00,189724.00,1473678.00,1473678.00,0.00,165680.00,0.00,1144.00,1093.00,
2019,1,2,19805,"AA","American Airlines Inc.","0A050","D","American Airlines Inc.","K",9305233.00,9765395329.00,0.00,9765395329.00,1004137087.00,16240074.00,976539533.00,1604606941.00,11617872329.00,11617872329.00,0.00,70174606.00,70922418.00,70897.00,161180.00,
2019,1,2,19977,"UA","United Air Lines Inc.","0A875","D","United Air Lines Inc.","K",5935028.00,7417019076.00,0.00,7417019076.00,772823627.00,20209255.00,741701908.00,1168405423.00,9064631875.00,9064631875.00,0.00,52540084.00,52704226.00,44627.00,116174.00,
2019,1,2,19790,"DL","Delta Air Lines Inc.","10260","L","Delta Air Lines Inc.","K",906337.00,1602699328.00,0.00,1602699328.00,170422119.00,9496531.00,160269933.00,278163475.00,1950315475.00,1950315475.00,0.00,10787813.00,10792906.00,6506.00,22849.00,
2019,1,2,19790,"DL","Delta Air Lines Inc.","10261","A","Delta Air Lines Inc.","K",490260.00,2130877161.00,0.00,2130877161.00,286497088.00,70117402.00,213087716.00,500343712.00,2846007809.00,2846007809.00,0.00,11264827.00,11232263.00,2632.00,21990.00,
2019,1,2,19790,"DL","Delta Air Lines Inc.","10262","P","Delta Air Lines Inc.","K",247064.00,1403763749.00,0.00,1403763749.00,182802490.00,38716937.00,140376375.00,285430559.00,1697101738.00,1697101738.00,0.00,6336105.00,6337954.00,1142.00,12204.00,
2019,1,2,19977,"UA","United Air Lines Inc.","10874","A","United Air Lines Inc.","K",486028.00,2223367360.00,0.00,2223367360.00,322437823.00,92425976.00,222336736.00,591551943.00,3193271508.00,3193271508.00,0.00,12858748.00,12946379.00,2929.00,24840.00,
2019,1,2,19977,"UA","United Air Lines Inc.","10876","L","United Air Lines Inc.","K",830348.00,1607651109.00,0.00,1607651109.00,175570835.00,13953003.00,160765111.00,262375750.00,1942780112.00,1942780112.00,0.00,10841131.00,10836983.00,6035.00,22809.00,
2019,1,2,19977,"UA","United Air Lines Inc.","10877","P","United Air Lines Inc.","K",446930.00,2471695248.00,0.00,2471695248.00,345742434.00,92175228.00,247169525.00,561906343.00,3239639171.00,3239639171.00,0.00,12135615.00,12207976.00,2409.00,22898.00,
2019,1,2,19393,"WN","Southwest Airlines Co.","11033","L","Southwest Airlines Co.","K",330930.00,345406775.00,0.00,345406775.00,34563962.00,23284.00,34540678.00,51599322.00,424522296.00,424522296.00,0.00,2866664.00,2866912.00,2818.00,6513.00,
2019,1,2,19690,"HA","Hawaiian Airlines Inc.","15375","P","Hawaiian Airlines Inc.","K",97679.00,400177913.00,0.00,400177913.00,46559315.00,6511902.00,40017791.00,93276504.00,486297060.00,486297060.00,0.00,1749270.00,1720065.00,426.00,3529.00,
2019,1,2,19930,"AS","Alaska Airlines Inc.","16031","L","Alaska Airlines Inc.","K",150830.00,231410724.00,0.00,231410724.00,23158459.00,17387.00,23141072.00,35647917.00,279082751.00,279082751.00,0.00,1702653.00,1726758.00,1153.00,3688.00,
2019,1,2,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","K",8976.00,167018.00,0.00,167018.00,17440.00,738.00,16702.00,29264.00,237996.00,237996.00,0.00,36344.00,36344.00,2212.00,447.00,
2019,1,2,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","K",1115.00,62440.00,0.00,62440.00,7877.00,435.00,6244.00,19086.00,107352.00,107352.00,0.00,11928.00,0.00,213.00,97.00,
2019,1,2,20422,"SY","Sun Country Airlines d/b/a MN Airlines","16795","L","Sun Country Airlines d/b/a MN Airlines","K",62797.00,124285729.00,0.00,124285729.00,12439798.00,0.00,12428573.00,19991970.00,162075638.00,162075638.00,0.00,900806.00,900806.00,452.00,1923.00,
2019,1,2,21029,"HBQ","Harris Air Services","01113","D","Harris Air Services","K",553.00,34330.00,0.00,34330.00,3512.00,79.00,3433.00,11500.00,114666.00,114666.00,0.00,13291.00,13291.00,194.00,126.00,
2019,1,2,21634,"KH","Aloha Air Cargo","01146","D","Aloha Air Cargo","K",0.00,0.00,0.00,0.00,341505.00,242712.00,0.00,1164030.00,0.00,0.00,0.00,66516.00,103712.00,468.00,220.00,
2019,1,2,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","K",515.00,21265.00,0.00,21265.00,2135.00,8.00,2127.00,5038.00,60453.00,60453.00,0.00,6717.00,12768.00,159.00,47.00,
2019,1,2,21635,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","01189","D","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle","K",10101.00,3057285.00,0.00,3057285.00,305729.00,0.00,305729.00,557556.00,5575560.00,5575560.00,0.00,206645.00,0.00,847.00,687.00,
2019,1,2,21673,"2EQ","J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit","01199","D","J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit","K",60.00,6480.00,0.00,6480.00,801.00,153.00,648.00,2030.00,15552.00,15552.00,0.00,1728.00,1944.00,16.00,11.00,
2019,1,2,21743,"2LQ","Tropic Ocean Airways LLC","01203","D","Tropic Ocean Airways LLC","K",909.00,64069.00,0.00,64069.00,7548.00,1141.00,6407.00,30714.00,160072.00,160072.00,0.00,20009.00,20009.00,237.00,134.00,
2019,1,2,21820,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","01212","D","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ","K",991.00,33046.00,0.00,33046.00,7104.00,322.00,3305.00,15127.00,165021.00,165021.00,0.00,28051.00,0.00,689.00,280.00,
2019,1,2,21894,"AN","ADVANCED AIR, LLC","01229","D","ADVANCED AIR, LLC","K",1692.00,388719.00,0.00,388719.00,38872.00,0.00,38872.00,67169.00,671693.00,671693.00,0.00,79555.00,79555.00,363.00,382.00,
2019,1,2,21909,"3AQ","Maritime Helicopters, Inc.","01230","D","Maritime Helicopters, Inc.","K",85.00,595.00,0.00,595.00,87.00,27.00,60.00,330.00,3024.00,3024.00,0.00,504.00,0.00,72.00,9.00,
2019,1,2,21764,"2TQ","Trans Northern Airways d/b/a Air Unlimited Charter Services","01209","D","Trans Northern Airways d/b/a Air Unlimited Charter Services","K",328.00,82858.00,0.00,82858.00,8286.00,0.00,8286.00,15353.00,131598.00,131598.00,0.00,14622.00,16436.00,69.00,63.00,
2019,1,2,21879,"38Q","Key Lime Air Corporation","01228","D","Key Lime Air Corporation","K",2329.00,880367.00,0.00,880367.00,88037.00,0.00,88037.00,208145.00,1293360.00,1293360.00,0.00,43112.00,43112.00,180.00,133.00,
2019,1,2,20107,"FX","Federal Express Corporation","06200","D","Federal Express Corporation","K",0.00,0.00,0.00,0.00,482926800.00,482919435.00,0.00,933722404.00,0.00,0.00,0.00,15093300.00,15093300.00,22347.00,37804.00,
2019,1,2,21944,"3BQ","Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air","01231","D","Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air","K",1429.00,211685.00,0.00,211685.00,21169.00,0.00,21169.00,76793.00,514402.00,514402.00,0.00,36743.00,53215.00,255.00,1627.00,
2019,1,2,19790,"DL","Delta Air Lines Inc.","01260","D","Delta Air Lines Inc.","K",8952557.00,8614621915.00,0.00,8614621915.00,890300364.00,17041895.00,861462192.00,1368448183.00,10284822610.00,10284822610.00,0.00,60759236.00,60760552.00,68279.00,139802.00,
2019,1,2,19690,"HA","Hawaiian Airlines Inc.","05375","D","Hawaiian Airlines Inc.","K",756443.00,853769627.00,0.00,853769627.00,98184270.00,12613099.00,85376963.00,169513899.00,997247527.00,997247527.00,0.00,4386260.00,4277594.00,6011.00,9804.00,
2019,1,2,20169,"L2","Lynden Air Cargo Airlines","06699","D","Lynden Air Cargo Airlines","K",0.00,0.00,0.00,0.00,323812.00,94580.00,0.00,766876.00,0.00,0.00,0.00,32633.00,32633.00,73.00,109.00,
2019,1,2,20452,"YX","Republic Airline","06003","D","Republic Airline","K",1194337.00,728042437.00,0.00,728042437.00,72804244.00,0.00,72804244.00,142939277.00,1009910202.00,1009910202.00,0.00,13638269.00,14144552.00,22981.00,35322.00,
2019,1,2,20341,"KO","Alaska Central Express","06019","D","Alaska Central Express","K",0.00,0.00,0.00,0.00,365761.00,180211.00,0.00,822890.00,0.00,0.00,0.00,296976.00,0.00,941.00,1250.00,
