"YEAR","QUARTER","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER_NAME","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610",
2021,1,1,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",2923.00,567477.00,0.00,567477.00,56748.00,0.00,56748.00,176730.00,819616.00,819616.00,0.00,102452.00,102452.00,536.00,426.00,
2021,1,2,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",835.00,163186.00,0.00,163186.00,16319.00,0.00,16319.00,61753.00,286392.00,286392.00,0.00,35799.00,35799.00,186.00,146.00,
2021,1,3,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",482.00,91138.00,0.00,91138.00,9114.00,0.00,9114.00,44015.00,204128.00,204128.00,0.00,25516.00,25516.00,136.00,104.00,
2021,2,4,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",943.00,188093.00,0.00,188093.00,18809.00,0.00,18809.00,71196.00,330184.00,330184.00,0.00,41273.00,41273.00,208.00,170.00,
2021,2,5,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",1706.00,344602.00,0.00,344602.00,34460.00,0.00,34460.00,107802.00,499952.00,499952.00,0.00,62494.00,62494.00,314.00,258.00,
2021,2,6,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",2363.00,467300.00,0.00,467300.00,46730.00,0.00,46730.00,129130.00,598864.00,598864.00,0.00,74858.00,74858.00,386.00,315.00,
2021,3,7,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",3835.00,744181.00,0.00,744181.00,74418.00,0.00,74418.00,199065.00,923200.00,923200.00,0.00,115400.00,115400.00,605.00,495.00,
2021,3,8,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",3082.00,587828.00,0.00,587828.00,58783.00,0.00,58783.00,178413.00,827424.00,827424.00,0.00,103428.00,103428.00,549.00,432.00,
2021,3,9,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",1226.00,231355.00,0.00,231355.00,23136.00,0.00,23136.00,76240.00,353576.00,353576.00,0.00,44197.00,44197.00,233.00,183.00,
2021,4,10,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",1149.00,232218.00,0.00,232218.00,23222.00,0.00,23222.00,70325.00,326144.00,326144.00,0.00,40768.00,40768.00,203.00,165.00,
2021,4,11,21080,"04Q","Tradewind Aviation","01126","D","Tradewind Aviation","F",3455.00,697264.00,0.00,697264.00,69726.00,0.00,69726.00,190940.00,885520.00,885520.00,0.00,110690.00,110690.00,556.00,464.00,
2021,1,1,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1801.00,408572.00,0.00,408572.00,40857.00,0.00,40857.00,171798.00,1552160.00,1552160.00,0.00,194020.00,209654.00,872.00,1174.00,
2021,1,2,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1603.00,379110.00,0.00,379110.00,37911.00,0.00,37911.00,144038.00,1266264.00,1266264.00,0.00,158283.00,195528.00,719.00,970.00,
2021,1,3,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1371.00,283856.00,0.00,283856.00,28386.00,0.00,28386.00,92202.00,812416.00,812416.00,0.00,101321.00,108326.00,503.00,596.00,
2021,2,4,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1553.00,317647.00,0.00,317647.00,31765.00,0.00,31765.00,95634.00,840736.00,840736.00,0.00,105092.00,105092.00,520.00,617.00,
2021,2,5,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1780.00,364461.00,0.00,364461.00,36446.00,0.00,36446.00,95557.00,840064.00,840064.00,0.00,105008.00,106304.00,520.00,616.00,
2021,2,6,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1453.00,273962.00,0.00,273962.00,27396.00,0.00,27396.00,59361.00,521856.00,521856.00,0.00,65232.00,65232.00,360.00,388.00,
2021,3,7,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1623.00,304270.00,0.00,304270.00,30427.00,0.00,30427.00,60868.00,536592.00,536592.00,0.00,67074.00,67366.00,369.00,402.00,
2021,3,8,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1461.00,274714.00,0.00,274714.00,27471.00,0.00,27471.00,60626.00,532976.00,532976.00,0.00,66622.00,67366.00,367.00,396.00,
2021,3,9,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1339.00,254702.00,0.00,254702.00,25470.00,0.00,25470.00,59523.00,522112.00,522112.00,0.00,65264.00,65636.00,360.00,388.00,
2021,4,10,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1422.00,265916.00,0.00,265916.00,26592.00,0.00,26592.00,59654.00,524432.00,524432.00,0.00,65554.00,66848.00,361.00,384.00,
2021,4,11,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1346.00,253692.00,0.00,253692.00,25369.00,0.00,25369.00,59729.00,525088.00,525088.00,0.00,65636.00,65636.00,362.00,362.00,
2021,1,1,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",188.00,7708.00,0.00,7708.00,1351.00,304.00,771.00,2622.00,16974.00,16974.00,0.00,1886.00,1886.00,46.00,15.00,
2021,1,2,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",165.00,6729.00,0.00,6729.00,1235.00,296.00,673.00,2421.00,16079.00,16079.00,0.00,1741.00,1823.00,43.00,14.00,
2021,1,3,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",340.00,13940.00,0.00,13940.00,2074.00,362.00,1394.00,4247.00,29930.00,29930.00,0.00,3157.00,3526.00,77.00,25.00,
2021,2,4,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",452.00,18532.00,0.00,18532.00,2699.00,510.00,1853.00,5333.00,38048.00,38048.00,0.00,4346.00,4756.00,106.00,34.00,
2021,2,5,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",763.00,31283.00,0.00,31283.00,3895.00,735.00,3128.00,8068.00,55186.00,55186.00,0.00,7175.00,7298.00,175.00,59.00,
2021,2,6,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",1219.00,49979.00,0.00,49979.00,6464.00,1067.00,4998.00,16552.00,108370.00,108370.00,0.00,12524.00,12852.00,306.00,93.00,
2021,3,7,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",1623.00,66675.00,0.00,66675.00,7576.00,870.00,6668.00,18419.00,119727.00,119727.00,0.00,14205.00,14410.00,347.00,102.00,
2021,3,8,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",2155.00,88355.00,0.00,88355.00,9695.00,814.00,8836.00,21552.00,146370.00,146370.00,0.00,16564.00,17589.00,404.00,119.00,
2021,3,9,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",1129.00,46289.00,0.00,46289.00,5427.00,571.00,4629.00,11800.00,86756.00,86756.00,0.00,9594.00,10414.00,234.00,75.00,
2021,4,10,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",449.00,18409.00,0.00,18409.00,2353.00,359.00,1841.00,4977.00,40959.00,40959.00,0.00,4510.00,4961.00,110.00,34.00,
2021,4,11,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",238.00,9758.00,0.00,9758.00,1561.00,270.00,976.00,3208.00,31160.00,31160.00,0.00,3280.00,4018.00,80.00,26.00,
2021,1,1,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",519.00,23355.00,0.00,23355.00,2336.00,0.00,2336.00,5468.00,39690.00,39690.00,0.00,4410.00,4410.00,98.00,29.00,
2021,1,2,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",582.00,26190.00,0.00,26190.00,2619.00,0.00,2619.00,5803.00,42120.00,42120.00,0.00,4680.00,4680.00,104.00,31.00,
2021,1,3,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",870.00,39150.00,0.00,39150.00,3915.00,0.00,3915.00,7812.00,56700.00,56700.00,0.00,6300.00,6300.00,140.00,42.00,
2021,2,4,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",985.00,44325.00,0.00,44325.00,4433.00,0.00,4433.00,8258.00,59940.00,59940.00,0.00,6660.00,6660.00,148.00,44.00,
2021,2,5,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",1193.00,53685.00,0.00,53685.00,5369.00,0.00,5369.00,9821.00,71280.00,71280.00,0.00,7920.00,7920.00,176.00,53.00,
2021,2,6,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",1096.00,49320.00,0.00,49320.00,4932.00,0.00,4932.00,9709.00,70470.00,70470.00,0.00,7830.00,7830.00,174.00,52.00,
2021,3,7,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",1347.00,60615.00,0.00,60615.00,6062.00,0.00,6062.00,10490.00,76140.00,76140.00,0.00,8460.00,8460.00,188.00,56.00,
2021,3,8,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",794.00,35730.00,0.00,35730.00,3573.00,0.00,3573.00,7477.00,54270.00,54270.00,0.00,6030.00,6030.00,134.00,40.00,
2021,3,9,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",436.00,19620.00,0.00,19620.00,1962.00,0.00,1962.00,5292.00,38880.00,38880.00,0.00,4320.00,4320.00,96.00,29.00,
2021,4,10,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",565.00,25425.00,0.00,25425.00,2543.00,0.00,2543.00,5292.00,38880.00,38880.00,0.00,4320.00,4320.00,96.00,29.00,
2021,4,11,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",939.00,42255.00,0.00,42255.00,4226.00,0.00,4226.00,8048.00,59130.00,59130.00,0.00,6570.00,6570.00,146.00,44.00,
2021,1,1,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",13210.00,1204858.00,0.00,1204858.00,120486.00,0.00,120486.00,739102.00,3390110.00,3390110.00,0.00,389001.00,437310.00,3577.00,2673.00,
2021,1,2,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",14662.00,1154277.00,0.00,1154277.00,115428.00,0.00,115428.00,651882.00,3019907.00,3019907.00,0.00,343096.00,417288.00,3604.00,2483.00,
2021,1,3,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",21122.00,1808041.00,0.00,1808041.00,180804.00,0.00,180804.00,860704.00,3967630.00,3967630.00,0.00,453002.00,462836.00,4569.00,3176.00,
2021,2,4,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",22536.00,1999778.00,0.00,1999778.00,199978.00,0.00,199978.00,879928.00,4060148.00,4060148.00,0.00,463120.00,463444.00,4662.00,3148.00,
2021,2,5,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",28020.00,2511677.00,0.00,2511677.00,251168.00,0.00,251168.00,991988.00,4589309.00,4589309.00,0.00,522099.00,530843.00,5412.00,3594.00,
2021,2,6,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",32627.00,2841164.00,0.00,2841164.00,284116.00,0.00,284116.00,1065967.00,4934625.00,4934625.00,0.00,561035.00,563630.00,5863.00,3938.00,
2021,3,7,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",36549.00,3204920.00,0.00,3204920.00,320492.00,0.00,320492.00,1139348.00,5280097.00,5280097.00,0.00,599657.00,605750.00,6082.00,4243.00,
2021,3,8,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",31602.00,2829127.00,0.00,2829127.00,282913.00,0.00,282913.00,1111228.00,5145130.00,5145130.00,0.00,584857.00,601385.00,5872.00,4102.00,
2021,3,9,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",26899.00,2518613.00,0.00,2518613.00,251861.00,0.00,251861.00,1056847.00,4895926.00,4895926.00,0.00,556235.00,587102.00,5542.00,3880.00,
2021,4,10,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",32123.00,2954748.00,0.00,2954748.00,295475.00,0.00,295475.00,1107972.00,5135137.00,5135137.00,0.00,583143.00,598859.00,5893.00,4122.00,
2021,4,11,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",32073.00,2963547.00,0.00,2963547.00,296355.00,0.00,296355.00,1045158.00,4842326.00,4842326.00,0.00,550083.00,572397.00,5596.00,3929.00,
2021,1,1,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3783.00,95243.00,0.00,95243.00,9852.00,328.00,9524.00,18610.00,147245.00,147245.00,0.00,22268.00,22268.00,1224.00,247.00,
2021,1,2,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",4290.00,97658.00,0.00,97658.00,10121.00,355.00,9766.00,19558.00,154059.00,154059.00,0.00,24195.00,24195.00,1433.00,283.00,
2021,1,3,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",4193.00,100792.00,0.00,100792.00,10366.00,286.00,10079.00,20371.00,160402.00,160402.00,0.00,24409.00,24409.00,1352.00,275.00,
2021,2,4,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",4632.00,110658.00,0.00,110658.00,11384.00,318.00,11066.00,20167.00,156722.00,156722.00,0.00,24444.00,24444.00,1388.00,282.00,
2021,2,5,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5329.00,135871.00,0.00,135871.00,13889.00,302.00,13587.00,25601.00,198429.00,198429.00,0.00,30349.00,30349.00,1643.00,334.00,
2021,2,6,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5108.00,138958.00,0.00,138958.00,14314.00,419.00,13896.00,26553.00,205733.00,205733.00,0.00,30844.00,30844.00,1564.00,331.00,
2021,3,7,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5739.00,152657.00,0.00,152657.00,15615.00,350.00,15266.00,28580.00,222836.00,222836.00,0.00,33492.00,33492.00,1754.00,367.00,
2021,3,8,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5436.00,146286.00,0.00,146286.00,15074.00,446.00,14629.00,28500.00,221759.00,221759.00,0.00,33444.00,33444.00,1744.00,366.00,
2021,3,9,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5016.00,136954.00,0.00,136954.00,13987.00,292.00,13695.00,27075.00,209000.00,209000.00,0.00,31559.00,31559.00,1629.00,343.00,
2021,4,10,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",7189.00,164763.00,0.00,164763.00,16880.00,404.00,16476.00,32134.00,251897.00,251897.00,0.00,39568.00,39568.00,2312.00,452.00,
2021,4,11,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5979.00,144075.00,0.00,144075.00,14818.00,411.00,14408.00,29824.00,231454.00,231454.00,0.00,35738.00,35738.00,1992.00,398.00,
2021,1,1,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",64.00,13464.00,0.00,13464.00,1846.00,500.00,1346.00,6966.00,65232.00,65232.00,0.00,7688.00,7904.00,38.00,40.00,
2021,1,2,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",117.00,25460.00,0.00,25460.00,2990.00,444.00,2546.00,6966.00,62280.00,62280.00,0.00,6920.00,6920.00,34.00,40.00,
2021,1,3,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",172.00,37616.00,0.00,37616.00,4190.00,429.00,3762.00,8128.00,70272.00,70272.00,0.00,9112.00,8784.00,46.00,40.00,
2021,2,4,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",154.00,33488.00,0.00,33488.00,3833.00,484.00,3349.00,8128.00,75096.00,75096.00,0.00,8672.00,8672.00,44.00,40.00,
2021,2,5,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",158.00,36344.00,0.00,36344.00,4322.00,687.00,3634.00,9008.00,75096.00,75096.00,0.00,9664.00,9664.00,48.00,40.00,
2021,2,6,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",362.00,75552.00,0.00,75552.00,8409.00,854.00,7555.00,9483.00,122616.00,122616.00,0.00,13952.00,13952.00,68.00,47.00,
2021,3,7,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",422.00,85896.00,0.00,85896.00,9499.00,909.00,8590.00,10009.00,126576.00,126576.00,0.00,14392.00,14392.00,70.00,50.00,
2021,3,8,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",403.00,82444.00,0.00,82444.00,9209.00,965.00,8244.00,9403.00,126576.00,126576.00,0.00,13512.00,13512.00,66.00,73.00,
2021,3,9,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",304.00,65424.00,0.00,65424.00,7233.00,690.00,6542.00,13056.00,134496.00,134496.00,0.00,15272.00,15272.00,74.00,50.00,
2021,4,10,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",160.00,35088.00,0.00,35088.00,4074.00,565.00,3509.00,13056.00,75096.00,75096.00,0.00,8344.00,8344.00,42.00,40.00,
2021,4,11,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",167.00,36348.00,0.00,36348.00,4327.00,692.00,3635.00,13302.00,78048.00,78048.00,0.00,8672.00,8672.00,44.00,40.00,
2021,1,1,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",795.00,44520.00,0.00,44520.00,6592.00,318.00,4452.00,17052.00,95760.00,95760.00,0.00,10640.00,10640.00,190.00,89.00,
2021,1,2,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",871.00,48776.00,0.00,48776.00,6913.00,472.00,4878.00,16633.00,92736.00,92736.00,0.00,10304.00,10304.00,184.00,83.00,
2021,1,3,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1144.00,64064.00,0.00,64064.00,8759.00,518.00,6406.00,20653.00,115416.00,115416.00,0.00,12824.00,12824.00,229.00,110.00,
2021,2,4,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1324.00,74144.00,0.00,74144.00,9710.00,396.00,7414.00,21915.00,122976.00,122976.00,0.00,13664.00,13664.00,244.00,106.00,
2021,2,5,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1774.00,99344.00,0.00,99344.00,12445.00,511.00,9934.00,27285.00,154728.00,154728.00,0.00,17192.00,17192.00,307.00,139.00,
2021,2,6,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",3809.00,213304.00,0.00,213304.00,23631.00,409.00,21330.00,48723.00,280728.00,280728.00,0.00,31192.00,31192.00,557.00,242.00,
2021,3,7,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",3809.00,213304.00,0.00,213304.00,23631.00,409.00,21330.00,48723.00,280728.00,280728.00,0.00,31192.00,31192.00,557.00,242.00,
2021,3,8,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",4535.00,253960.00,0.00,253960.00,28175.00,845.00,25396.00,58312.00,334656.00,334656.00,0.00,37184.00,37184.00,664.00,281.00,
2021,3,9,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",2264.00,126784.00,0.00,126784.00,15103.00,420.00,12678.00,32322.00,180936.00,180936.00,0.00,20104.00,20104.00,359.00,164.00,
2021,4,10,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1339.00,75272.00,0.00,75272.00,9999.00,458.00,7527.00,23445.00,131832.00,131832.00,0.00,14648.00,14648.00,259.00,105.00,
2021,4,11,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1309.00,73304.00,0.00,73304.00,9753.00,284.00,7330.00,21992.00,128016.00,128016.00,0.00,14224.00,14224.00,254.00,113.00,
2021,1,1,21599,"4B","Boutique Air","01177","D","Boutique Air","F",7890.00,1767827.00,0.00,1767827.00,176783.00,0.00,176783.00,409885.00,3768480.00,3768480.00,0.00,471060.00,431424.00,2238.00,3049.00,
2021,1,2,21599,"4B","Boutique Air","01177","D","Boutique Air","F",6462.00,1407590.00,0.00,1407590.00,140759.00,0.00,140759.00,297193.00,2755248.00,2755248.00,0.00,344406.00,431424.00,1667.00,2261.00,
2021,1,3,21599,"4B","Boutique Air","01177","D","Boutique Air","F",10296.00,2272871.00,0.00,2272871.00,227287.00,0.00,227287.00,404593.00,3742128.00,3742128.00,0.00,467766.00,431424.00,2271.00,2582.00,
2021,2,4,21599,"4B","Boutique Air","01177","D","Boutique Air","F",9949.00,2250278.00,0.00,2250278.00,225028.00,0.00,225028.00,372054.00,3446552.00,3446552.00,0.00,430819.00,431424.00,2030.00,1892.00,
2021,2,5,21599,"4B","Boutique Air","01177","D","Boutique Air","F",10380.00,2382755.00,0.00,2382755.00,238276.00,0.00,238276.00,382169.00,3534768.00,3534768.00,0.00,441846.00,558790.00,2013.00,1579.00,
2021,2,6,21599,"4B","Boutique Air","01177","D","Boutique Air","F",9731.00,2290442.00,0.00,2290442.00,229044.00,0.00,229044.00,374530.00,3432296.00,3432296.00,0.00,429037.00,548472.00,1900.00,1712.00,
2021,3,7,21599,"4B","Boutique Air","01177","D","Boutique Air","F",10390.00,2530267.00,0.00,2530267.00,253027.00,0.00,253027.00,418644.00,3819216.00,3819216.00,0.00,477402.00,566644.00,2035.00,1898.00,
2021,3,8,21599,"4B","Boutique Air","01177","D","Boutique Air","F",9272.00,2265368.00,0.00,2265368.00,226537.00,0.00,226537.00,405274.00,3725536.00,3725536.00,0.00,465692.00,552764.00,1972.00,23567.00,
2021,3,9,21599,"4B","Boutique Air","01177","D","Boutique Air","F",8986.00,2186812.00,0.00,2186812.00,218681.00,0.00,218681.00,410476.00,3759344.00,3759344.00,0.00,469918.00,431424.00,1979.00,2005.00,
2021,4,10,21599,"4B","Boutique Air","01177","D","Boutique Air","F",7055.00,1656259.00,0.00,1656259.00,165626.00,0.00,165626.00,282062.00,2620200.00,2620200.00,0.00,327525.00,362544.00,1456.00,1131.00,
2021,4,11,21599,"4B","Boutique Air","01177","D","Boutique Air","F",7983.00,1857356.00,0.00,1857356.00,185736.00,0.00,185736.00,319480.00,2976960.00,2976960.00,0.00,372120.00,362544.00,1651.00,1604.00,
2021,1,1,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",888.00,28164.00,0.00,28164.00,2839.00,22.00,2816.00,10260.00,123120.00,123120.00,0.00,13680.00,18240.00,360.00,101.00,
2021,1,2,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1450.00,49130.00,0.00,49130.00,4940.00,27.00,4913.00,6770.00,81243.00,81243.00,0.00,9027.00,18240.00,249.00,75.00,
2021,1,3,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1913.00,69109.00,0.00,69109.00,6925.00,14.00,6911.00,8882.00,106578.00,106578.00,0.00,11842.00,18240.00,314.00,99.00,
2021,2,4,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1923.00,70509.00,0.00,70509.00,7083.00,32.00,7051.00,8676.00,104112.00,104112.00,0.00,11568.00,18240.00,306.00,94.00,
2021,2,5,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1825.00,67115.00,0.00,67115.00,6739.00,28.00,6712.00,10002.00,99738.00,99738.00,0.00,11082.00,18240.00,294.00,89.00,
2021,2,6,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1999.00,74357.00,0.00,74357.00,7455.00,19.00,7436.00,7455.00,104175.00,104175.00,0.00,11575.00,18240.00,305.00,94.00,
2021,3,7,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",2241.00,85803.00,0.00,85803.00,8592.00,11.00,8580.00,8592.00,126171.00,126171.00,0.00,13996.00,18240.00,362.00,111.00,
2021,3,8,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1821.00,69183.00,0.00,69183.00,6929.00,11.00,6918.00,8469.00,84576.00,84576.00,0.00,10572.00,18240.00,294.00,81.00,
2021,3,9,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1187.00,43441.00,0.00,43441.00,4359.00,15.00,4344.00,14607.00,145920.00,145920.00,0.00,9327.00,18240.00,249.00,76.00,
2021,4,10,21615,"1YQ","Air Charter, Inc d/b/a Air Flamenco","01180","D","Air Charter, Inc d/b/a Air Flamenco","F",1139.00,42637.00,0.00,42637.00,4274.00,10.00,4264.00,8016.00,80056.00,80056.00,0.00,10007.00,18240.00,259.00,81.00,
