"YEAR","QUARTER","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER_NAME","SERVICE_CLASS","REV_PAX_ENP_110","REV_PAX_MILES_140","REV_PAX_MILES_COACH","REV_PAX_MILES_FIRST","REV_TON_MILES_240","REV_TON_MILES_FREIGHT_247","REV_TON_MILES_PAX_241","AVL_TON_MILES_280","AVL_SEAT_MILES_320","AVL_SEAT_MILES_FIRST","AVL_SEAT_MILES_COACH","REV_ACRFT_MILES_FLOWN_410","REV_ACRFT_MILES_SCH_430","REV_ACRFT_DEP_PERF_510","REV_ACRFT_HRS_AIRBORNE_610",
2020,1,2,21242,"MW","Mokulele Flight Services, Inc.","01143","D","Mokulele Flight Services, Inc.","F",899.00,162719.00,0.00,162719.00,16272.00,0.00,16272.00,66029.00,312768.00,312768.00,0.00,34752.00,35476.00,192.00,228.00,
2020,1,3,21242,"MW","Mokulele Flight Services, Inc.","01143","D","Mokulele Flight Services, Inc.","F",418.00,75658.00,0.00,75658.00,7566.00,0.00,7566.00,30951.00,146610.00,146610.00,0.00,16290.00,16652.00,90.00,82.00,
2020,1,1,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",5094.00,1192374.00,0.00,1192374.00,119237.00,0.00,119237.00,241411.00,2138376.00,2138376.00,0.00,265267.00,295874.00,1162.00,1574.00,
2020,1,2,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",4766.00,1105802.00,0.00,1105802.00,110580.00,0.00,110580.00,203629.00,1787832.00,1787832.00,0.00,223479.00,253222.00,998.00,1324.00,
2020,1,3,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",3226.00,757134.00,0.00,757134.00,75713.00,0.00,75713.00,237008.00,2083584.00,2083584.00,0.00,260448.00,271134.00,1163.00,1547.00,
2020,2,4,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",586.00,138711.00,0.00,138711.00,13871.00,0.00,13871.00,212491.00,1868056.00,1868056.00,0.00,233507.00,256068.00,1024.00,1390.00,
2020,2,5,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1297.00,319709.00,0.00,319709.00,31971.00,0.00,31971.00,226685.00,1996640.00,1996640.00,0.00,249247.00,258734.00,1093.00,1480.00,
2020,2,6,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",1998.00,471938.00,0.00,471938.00,47194.00,0.00,47194.00,189724.00,1667904.00,1667904.00,0.00,208488.00,211316.00,964.00,1251.00,
2020,3,7,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2722.00,646338.00,0.00,646338.00,64634.00,0.00,64634.00,212907.00,1871712.00,1871712.00,0.00,233964.00,238512.00,1065.00,1382.00,
2020,3,8,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2323.00,538300.00,0.00,538300.00,53830.00,0.00,53830.00,189787.00,1668456.00,1668456.00,0.00,208557.00,212730.00,963.00,1250.00,
2020,3,9,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2398.00,591446.00,0.00,591446.00,59145.00,0.00,59145.00,189706.00,1667744.00,1667744.00,0.00,208468.00,211114.00,965.00,1264.00,
2020,4,10,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2697.00,636304.00,0.00,636304.00,63630.00,0.00,63630.00,196224.00,1716240.00,1716240.00,0.00,214530.00,215936.00,992.00,1285.00,
2020,4,11,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2335.00,548722.00,0.00,548722.00,54872.00,0.00,54872.00,212386.00,1622704.00,1622704.00,0.00,202838.00,207854.00,937.00,1214.00,
2020,4,12,21253,"3E","Multi-Aero, Inc. d/b/a Air Choice One","01145","D","Multi-Aero, Inc. d/b/a Air Choice One","F",2211.00,499845.00,0.00,499845.00,49985.00,0.00,49985.00,192765.00,1694640.00,1694640.00,0.00,211830.00,219170.00,983.00,1269.00,
2020,1,1,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",247.00,10127.00,0.00,10127.00,1397.00,155.00,1013.00,2786.00,20623.00,20623.00,0.00,3403.00,3403.00,83.00,38.00,
2020,1,2,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",314.00,12874.00,0.00,12874.00,1629.00,173.00,1287.00,3307.00,24272.00,24272.00,0.00,3526.00,3526.00,86.00,31.00,
2020,1,3,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",357.00,14637.00,0.00,14637.00,2246.00,452.00,1464.00,6190.00,40193.00,40193.00,0.00,5021.00,5021.00,123.00,38.00,
2020,2,4,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",36.00,1476.00,0.00,1476.00,686.00,406.00,148.00,1854.00,11439.00,11439.00,0.00,1230.00,1271.00,30.00,9.00,
2020,2,5,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",199.00,8159.00,0.00,8159.00,1568.00,533.00,816.00,3096.00,18860.00,18860.00,0.00,2132.00,2132.00,52.00,15.00,
2020,2,6,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",276.00,11316.00,0.00,11316.00,2108.00,583.00,1132.00,5957.00,36572.00,36572.00,0.00,4264.00,4264.00,104.00,31.00,
2020,3,7,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",331.00,13571.00,0.00,13571.00,2498.00,789.00,1357.00,6092.00,37310.00,37310.00,0.00,4510.00,4510.00,110.00,32.00,
2020,3,8,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",485.00,19885.00,0.00,19885.00,2945.00,630.00,1989.00,6362.00,40672.00,40672.00,0.00,4920.00,4920.00,120.00,40.00,
2020,3,9,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",562.00,23042.00,0.00,23042.00,3182.00,567.00,2304.00,6608.00,41410.00,41410.00,0.00,4756.00,4838.00,116.00,34.00,
2020,4,10,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",351.00,14391.00,0.00,14391.00,2255.00,489.00,1439.00,6097.00,37638.00,37638.00,0.00,4182.00,4182.00,102.00,29.00,
2020,4,11,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",163.00,6683.00,0.00,6683.00,1312.00,355.00,668.00,2329.00,14432.00,14432.00,0.00,1640.00,1640.00,40.00,12.00,
2020,4,12,21386,"X4","Air Excursions LLC","01151","D","Air Excursions LLC","F",114.00,4674.00,0.00,4674.00,1155.00,392.00,467.00,2034.00,12915.00,12915.00,0.00,1435.00,1435.00,35.00,11.00,
2020,2,4,21492,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC","01159","D","Eastern Airlines f/k/a Dynamic Airways, LLC","F",140.00,317380.00,0.00,317380.00,31738.00,0.00,31738.00,189295.00,793450.00,793450.00,0.00,2267.00,2267.00,1.00,3.00,
2020,4,10,21492,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC","01159","D","Eastern Airlines f/k/a Dynamic Airways, LLC","F",185.00,70642.00,0.00,70642.00,7064.00,0.00,7064.00,162603.00,441960.00,441960.00,0.00,1524.00,1524.00,2.00,6.00,
2020,1,1,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",1490.00,67050.00,0.00,67050.00,6705.00,0.00,6705.00,13615.00,98820.00,98820.00,0.00,10980.00,10980.00,244.00,73.00,
2020,1,2,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",432.00,19440.00,0.00,19440.00,1944.00,0.00,1944.00,4799.00,34830.00,34830.00,0.00,3870.00,3870.00,86.00,26.00,
2020,1,3,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",417.00,18765.00,0.00,18765.00,1877.00,0.00,1877.00,4464.00,32400.00,32400.00,0.00,3600.00,3600.00,80.00,24.00,
2020,2,4,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",8.00,360.00,0.00,360.00,36.00,0.00,36.00,112.00,810.00,810.00,0.00,90.00,90.00,2.00,1.00,
2020,2,5,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,2,6,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",785.00,35325.00,0.00,35325.00,3533.00,0.00,3533.00,7142.00,51840.00,51840.00,0.00,5760.00,5760.00,128.00,38.00,
2020,3,7,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",876.00,39420.00,0.00,39420.00,3942.00,0.00,3942.00,8035.00,58320.00,58320.00,0.00,6480.00,6480.00,144.00,43.00,
2020,3,8,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",500.00,22500.00,0.00,22500.00,2250.00,0.00,2250.00,4799.00,34830.00,34830.00,0.00,3870.00,3870.00,86.00,26.00,
2020,3,9,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",539.00,24255.00,0.00,24255.00,2426.00,0.00,2426.00,5245.00,38070.00,38070.00,0.00,4230.00,4230.00,94.00,28.00,
2020,4,10,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",666.00,29970.00,0.00,29970.00,2997.00,0.00,2997.00,6026.00,43740.00,43740.00,0.00,4860.00,4860.00,108.00,32.00,
2020,4,11,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",816.00,36720.00,0.00,36720.00,3672.00,0.00,3672.00,6696.00,48600.00,48600.00,0.00,5400.00,5400.00,120.00,36.00,
2020,4,12,21614,"1QQ","City Wings Inc dba Seaflight","01167","D","City Wings Inc dba Seaflight","F",725.00,32625.00,0.00,32625.00,3263.00,0.00,3263.00,6361.00,46170.00,46170.00,0.00,5130.00,5130.00,114.00,34.00,
2020,1,1,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Sun Air Express LLC dba Sun Air International","F",5979.00,1074166.00,0.00,1074166.00,107417.00,0.00,107417.00,561475.00,2571850.00,2571850.00,0.00,295513.00,330966.00,1877.00,1884.00,
2020,1,2,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Sun Air Express LLC dba Sun Air International","F",5733.00,1053245.00,0.00,1053245.00,105325.00,0.00,105325.00,530957.00,2417231.00,2417231.00,0.00,279451.00,302704.00,1753.00,1778.00,
2020,1,3,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Sun Air Express LLC dba Sun Air International","F",3967.00,704008.00,0.00,704008.00,70401.00,0.00,70401.00,604078.00,2765270.00,2765270.00,0.00,317936.00,338731.00,2025.00,2045.00,
2020,2,4,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",2340.00,225291.00,0.00,225291.00,22529.00,0.00,22529.00,642010.00,2944416.00,2944416.00,0.00,337900.00,393580.00,2639.00,2309.00,
2020,2,5,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",4669.00,514347.00,0.00,514347.00,51435.00,0.00,51435.00,706226.00,3236843.00,3236843.00,0.00,371698.00,416926.00,2938.00,2465.00,
2020,2,6,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",10603.00,1068694.00,0.00,1068694.00,106869.00,0.00,106869.00,762554.00,3503168.00,3503168.00,0.00,401344.00,416014.00,3435.00,2767.00,
2020,3,7,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",15850.00,1405121.00,0.00,1405121.00,140512.00,0.00,140512.00,870848.00,4013823.00,4013823.00,0.00,458341.00,492165.00,4389.00,3106.00,
2020,3,8,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",9507.00,1041221.00,0.00,1041221.00,104122.00,0.00,104122.00,759605.00,3516805.00,3516805.00,0.00,399792.00,442393.00,3519.00,2684.00,
2020,3,9,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",7464.00,980423.00,0.00,980423.00,98042.00,0.00,98042.00,711691.00,3264116.00,3264116.00,0.00,374574.00,393861.00,2992.00,2449.00,
2020,4,10,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",9643.00,1166923.00,0.00,1166923.00,116692.00,0.00,116692.00,769074.00,3532148.00,3532148.00,0.00,404776.00,480247.00,3441.00,2721.00,
2020,4,11,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",12293.00,1244445.00,0.00,1244445.00,124445.00,0.00,124445.00,769517.00,3537137.00,3537137.00,0.00,405009.00,454168.00,3657.00,2767.00,
2020,4,12,21618,"9X","Southern Airways Express, dba Mokulele Airlines","01168","D","Southern Airways Express, dba Mokulele Airlines","F",13269.00,1249255.00,0.00,1249255.00,124926.00,0.00,124926.00,775116.00,3562922.00,3562922.00,0.00,407956.00,468664.00,3709.00,2783.00,
2020,1,1,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",9654.00,208164.00,0.00,208164.00,21588.00,771.00,20816.00,38244.00,299067.00,299067.00,0.00,45687.00,45687.00,2536.00,556.00,
2020,1,2,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",5941.00,145244.00,0.00,145244.00,15218.00,693.00,14524.00,28435.00,222328.00,222328.00,0.00,32895.00,32895.00,1689.00,378.00,
2020,1,3,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3400.00,89905.00,0.00,89905.00,9598.00,608.00,8991.00,19027.00,146501.00,146501.00,0.00,21317.00,21317.00,999.00,228.00,
2020,2,4,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",64.00,1200.00,0.00,1200.00,137.00,17.00,120.00,332.00,2719.00,2719.00,0.00,432.00,432.00,28.00,6.00,
2020,2,5,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",389.00,6573.00,0.00,6573.00,698.00,40.00,657.00,1394.00,11512.00,11512.00,0.00,1912.00,1912.00,140.00,26.00,
2020,2,6,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",2009.00,35057.00,0.00,35057.00,3603.00,97.00,3506.00,6410.00,52534.00,52534.00,0.00,8577.00,8577.00,605.00,116.00,
2020,3,7,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",2822.00,63468.00,0.00,63468.00,6575.00,228.00,6347.00,12227.00,98531.00,98531.00,0.00,15340.00,15340.00,938.00,183.00,
2020,3,8,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3261.00,68669.00,0.00,68669.00,7059.00,192.00,6867.00,13288.00,107123.00,107123.00,0.00,16975.00,16975.00,1081.00,223.00,
2020,3,9,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3157.00,72175.00,0.00,72175.00,7491.00,274.00,7218.00,14663.00,115761.00,115761.00,0.00,18360.00,18360.00,1128.00,227.00,
2020,4,10,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3379.00,80569.00,0.00,80569.00,8290.00,233.00,8057.00,15780.00,123858.00,123858.00,0.00,19555.00,19555.00,1169.00,247.00,
2020,4,11,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",3125.00,73559.00,0.00,73559.00,7762.00,406.00,7356.00,14946.00,116665.00,116665.00,0.00,18187.00,18187.00,1039.00,214.00,
2020,4,12,21570,"1SQ","Star Marianas Air Inc.","01169","D","Star Marianas Air Inc.","F",4078.00,92288.00,0.00,92288.00,9609.00,380.00,9229.00,17455.00,137675.00,137675.00,0.00,21663.00,21663.00,1293.00,268.00,
2020,1,1,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",2.00,326.00,0.00,326.00,41.00,8.00,33.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,1,2,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",5.00,815.00,0.00,815.00,87.00,6.00,82.00,2201.00,20538.00,20538.00,0.00,2608.00,2934.00,16.00,16.00,
2020,1,3,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",3.00,489.00,0.00,489.00,59.00,10.00,49.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,2,4,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",0.00,0.00,0.00,0.00,19.00,19.00,0.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,2,5,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",1.00,163.00,0.00,163.00,31.00,14.00,16.00,2201.00,20538.00,20538.00,0.00,2608.00,2934.00,16.00,16.00,
2020,2,6,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",15.00,2445.00,0.00,2445.00,256.00,11.00,245.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,3,7,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",33.00,5379.00,0.00,5379.00,558.00,20.00,538.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,3,8,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",37.00,6031.00,0.00,6031.00,610.00,7.00,603.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,3,9,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",19.00,3097.00,0.00,3097.00,328.00,18.00,310.00,2201.00,20538.00,20538.00,0.00,2608.00,2608.00,16.00,16.00,
2020,4,10,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",3.00,489.00,0.00,489.00,64.00,15.00,49.00,2201.00,20538.00,20538.00,0.00,2934.00,2934.00,18.00,16.00,
2020,4,11,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",3.00,489.00,0.00,489.00,75.00,26.00,49.00,2201.00,20538.00,20538.00,0.00,2608.00,2282.00,16.00,16.00,
2020,4,12,21582,"RVQ","Reeve Air Alaska, LLC","01173","D","Reeve Air Alaska, LLC","F",32.00,6592.00,0.00,6592.00,852.00,193.00,659.00,5822.00,52344.00,52344.00,0.00,5816.00,5816.00,30.00,34.00,
2020,1,1,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1213.00,67928.00,0.00,67928.00,8634.00,455.00,6793.00,22172.00,123480.00,123480.00,0.00,13720.00,13720.00,245.00,120.00,
2020,1,2,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1244.00,69664.00,0.00,69664.00,8860.00,569.00,6966.00,21257.00,118440.00,118440.00,0.00,13160.00,13160.00,235.00,112.00,
2020,1,3,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1244.00,69664.00,0.00,69664.00,8860.00,569.00,6966.00,21257.00,118440.00,118440.00,0.00,13160.00,13160.00,235.00,112.00,
2020,2,4,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",121.00,6776.00,0.00,6776.00,2511.00,378.00,678.00,6197.00,34776.00,34776.00,0.00,3864.00,3864.00,69.00,30.00,
2020,2,5,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",545.00,30520.00,0.00,30520.00,5407.00,536.00,3052.00,11287.00,66024.00,66024.00,0.00,7336.00,7336.00,131.00,53.00,
2020,2,6,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1770.00,99120.00,0.00,99120.00,12482.00,576.00,9912.00,27175.00,153720.00,153720.00,0.00,17080.00,17080.00,305.00,138.00,
2020,3,7,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",2925.00,163800.00,0.00,163800.00,18897.00,500.00,16380.00,40532.00,235872.00,235872.00,0.00,26208.00,26208.00,468.00,218.00,
2020,3,8,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",3063.00,171528.00,0.00,171528.00,19737.00,679.00,17153.00,41752.00,241920.00,241920.00,0.00,26880.00,26880.00,480.00,226.00,
2020,3,9,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1435.00,80360.00,0.00,80360.00,10413.00,533.00,8036.00,22692.00,129024.00,129024.00,0.00,14336.00,14336.00,256.00,101.00,
2020,4,10,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1549.00,86744.00,0.00,86744.00,11545.00,723.00,8674.00,23588.00,132552.00,132552.00,0.00,14728.00,14728.00,263.00,112.00,
2020,4,11,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",1097.00,61432.00,0.00,61432.00,8349.00,324.00,6143.00,17466.00,105840.00,105840.00,0.00,11760.00,11760.00,210.00,98.00,
2020,4,12,21594,"I4","Scott Air LLC dba Island Air Express","01175","D","Scott Air LLC dba Island Air Express","F",884.00,49504.00,0.00,49504.00,7572.00,323.00,4950.00,18181.00,105840.00,105840.00,0.00,11760.00,11760.00,210.00,100.00,
2020,1,1,21599,"4B","Boutique Air","01177","D","Boutique Air","F",13402.00,3204352.00,0.00,3204352.00,320435.00,0.00,320435.00,522423.00,5224232.00,5224232.00,0.00,653029.00,626904.00,2859.00,2968.00,
